orig_book_index	orig_chapter	orig_verse	orig_subverse	order_by	text
24O	43	6		200720	את־הגברים ואת־הנשים ואת־הטף ואת־בנות המלך ואת כל־הנפש אשר הניח נבוזראדן רב־טבחים את־גדליהו בן־אחיקם בן־שפן ואת ירמיהו הנביא ואת־ברוך בן־נריהו׃
24O	43	7		200730	ויבאו ארץ מצרים כי לא שמעו בקול יהוה ויבאו עד־תחפנחס׃    ס
24O	43	8		200740	ויהי דבר־יהוה אל־ירמיהו בתחפנחס לאמר׃
24O	43	9		200750	קח בידך אבנים גדלות וטמנתם במלט במלבן אשר בפתח בית־פרעה בתחפנחס לעיני אנשים יהודים׃
24O	43	10		200760	ואמרת אליהם כה־אמר יהוה צבאות אלהי ישראל הנני שלח ולקחתי את־נבוכדראצר מלך־בבל עבדי ושמתי כסאו ממעל לאבנים האלה אשר טמנתי ונטה את־ [שפרורו כ] (שפרירו ק) עליהם׃
24O	43	11		200770	[ובאה כ] (ובא ק) והכה את־ארץ מצרים אשר למות למות ואשר לשבי לשבי ואשר לחרב לחרב׃
24O	43	12		200780	והצתי אש בבתי אלהי מצרים ושרפם ושבם ועטה את־ארץ מצרים כאשר־יעטה הרעה את־בגדו ויצא משם בשלום׃
24O	43	13		200790	ושבר את־מצבות בית שמש אשר בארץ מצרים ואת־בתי אלהי־מצרים ישרף באש׃    ס
24O	44	1		200800	הדבר אשר היה אל־ירמיהו אל כל־היהודים הישבים בארץ מצרים הישבים במגדל ובתחפנחס ובנף ובארץ פתרוס לאמר׃    ס
24O	44	2		200810	כה־אמר יהוה צבאות אלהי ישראל אתם ראיתם את כל־הרעה אשר הבאתי על־ירושלם ועל כל־ערי יהודה והנם חרבה היום הזה ואין בהם יושב׃
24O	44	3		200820	מפני רעתם  אשר עשו להכעסני ללכת לקטר לעבד לאלהים אחרים אשר לא ידעום המה אתם ואבתיכם׃
24O	44	4		200830	ואשלח אליכם את־כל־עבדי הנביאים השכים ושלח לאמר אל־נא תעשו את דבר־התעבה הזאת אשר שנאתי׃
24O	44	5		200840	ולא שמעו ולא־הטו את־אזנם לשוב מרעתם לבלתי קטר לאלהים אחרים׃
24O	44	6		200850	ותתך חמתי ואפי ותבער בערי יהודה ובחצות ירושלם ותהיינה לחרבה לשממה כיום הזה׃    ס
24O	44	7		200860	ועתה כה־אמר יהוה אלהי צבאות אלהי ישראל למה אתם עשים רעה גדולה אל־נפשתכם להכרית לכם איש־ואשה עולל ויונק מתוך יהודה לבלתי הותיר לכם שארית׃
24O	44	8		200870	להכעסני במעשי ידיכם לקטר לאלהים אחרים בארץ מצרים אשר־אתם באים לגור שם למען הכרית לכם ולמען היותכם לקללה ולחרפה בכל גויי הארץ׃
24O	44	9		200880	השכחתם את־רעות אבותיכם ואת־רעות ׀ מלכי יהודה ואת רעות נשיו ואת רעתכם ואת רעת נשיכם אשר עשו בארץ יהודה ובחצות ירושלם׃
24O	44	10		200890	לא דכאו עד היום הזה ולא יראו ולא־הלכו בתורתי ובחקתי אשר־נתתי לפניכם ולפני אבותיכם׃    ס
24O	44	11		200900	לכן כה־אמר יהוה צבאות אלהי ישראל הנני שם פני בכם לרעה ולהכרית את־כל־יהודה׃
24O	44	12		200910	ולקחתי את־שארית יהודה אשר־שמו פניהם לבוא ארץ־מצרים לגור שם ותמו כל בארץ מצרים יפלו בחרב ברעב יתמו מקטן ועד־גדול בחרב וברעב ימתו והיו לאלה לשמה ולקללה ולחרפה׃
24O	44	13		200920	ופקדתי על היושבים בארץ מצרים כאשר פקדתי על־ירושלם בחרב ברעב ובדבר׃
24O	44	14		200930	ולא יהיה פליט ושריד לשארית יהודה הבאים לגור־שם בארץ מצרים ולשוב ׀ ארץ יהודה אשר־המה מנשאים את־נפשם לשוב לשבת שם כי לא־ישובו כי אם־פלטים׃    ס
24O	44	15		200940	ויענו את־ירמיהו כל־האנשים הידעים כי־מקטרות נשיהם לאלהים אחרים וכל־הנשים העמדות קהל גדול וכל־העם הישבים בארץ־מצרים בפתרוס לאמר׃
24O	44	16		200950	הדבר אשר־דברת אלינו בשם יהוה איננו שמעים אליך׃
24O	44	17		200960	כי עשה נעשה את־כל־הדבר ׀ אשר־יצא מפינו לקטר למלכת השמים והסיך־לה נסכים כאשר עשינו אנחנו ואבתינו מלכינו ושרינו בערי יהודה ובחצות ירושלם ונשבע־לחם ונהיה טובים ורעה לא ראינו׃
24O	44	18		200970	ומן־אז חדלנו לקטר למלכת השמים והסך־לה נסכים חסרנו כל ובחרב וברעב תמנו׃
24O	44	19		200980	וכי־אנחנו מקטרים למלכת השמים ולהסך לה נסכים המבלעדי אנשינו עשינו לה כונים להעצבה והסך לה נסכים׃  פ
24O	44	20		200990	ויאמר ירמיהו אל־כל־העם על־הגברים ועל־הנשים ועל־כל־העם הענים אתו דבר לאמר׃
24O	44	21		201000	הלוא את־הקטר אשר קטרתם בערי יהודה ובחצות ירושלם אתם ואבותיכם מלכיכם ושריכם ועם הארץ אתם זכר יהוה ותעלה על־לבו׃
24O	44	22		201010	ולא־יוכל יהוה עוד לשאת מפני רע מעלליכם מפני התועבת אשר עשיתם ותהי ארצכם לחרבה ולשמה ולקללה מאין יושב כהיום הזה׃
24O	44	23		201020	מפני אשר קטרתם ואשר חטאתם ליהוה ולא שמעתם בקול יהוה ובתרתו ובחקתיו ובעדותיו לא הלכתם על־כן קראת אתכם הרעה הזאת כיום הזה׃    ס
24O	44	24		201030	ויאמר ירמיהו אל־כל־העם ואל כל־הנשים שמעו דבר־יהוה כל־יהודה אשר בארץ מצרים׃    ס
24O	44	25		201040	כה־אמר יהוה־צבאות אלהי ישראל לאמר אתם ונשיכם ותדברנה בפיכם ובידיכם מלאתם ׀ לאמר עשה נעשה את־נדרינו אשר נדרנו לקטר למלכת השמים ולהסך לה נסכים הקים תקימנה את־נדריכם ועשה תעשינה את־נדריכם׃  פ
24O	44	26		201050	לכן שמעו דבר־יהוה כל־יהודה הישבים בארץ מצרים הנני נשבעתי בשמי הגדול אמר יהוה אם־יהיה עוד שמי נקרא ׀ בפי ׀ כל־איש יהודה אמר חי־אדני יהוה בכל־ארץ מצרים׃
24O	44	27		201060	הנני שקד עליהם לרעה ולא לטובה ותמו כל־איש יהודה אשר בארץ־מצרים בחרב וברעב עד־כלותם׃
24O	44	28		201070	ופליטי חרב ישבון מן־ארץ מצרים ארץ יהודה מתי מספר וידעו כל־שארית יהודה הבאים לארץ־מצרים לגור שם דבר־מי יקום ממני ומהם׃
24O	44	29		201080	וזאת־לכם האות נאם־יהוה כי־פקד אני עליכם במקום הזה למען תדעו כי קום יקומו דברי עליכם לרעה׃    ס
24O	44	30		201090	כה ׀ אמר יהוה הנני נתן את־פרעה חפרע מלך־מצרים ביד איביו וביד מבקשי נפשו כאשר נתתי את־צדקיהו מלך־יהודה ביד נבוכדראצר מלך־בבל איבו ומבקש נפשו׃    ס
24O	45	1		201100	הדבר אשר דבר ירמיהו הנביא אל־ברוך בן־נריה בכתבו את־הדברים האלה על־ספר מפי ירמיהו בשנה הרבעית ליהויקים בן־יאשיהו מלך יהודה לאמר׃    ס
24O	45	2		201110	כה־אמר יהוה אלהי ישראל עליך ברוך׃
24O	45	3		201120	אמרת אוי־נא לי כי־יסף יהוה יגון על־מכאבי יגעתי באנחתי ומנוחה לא מצאתי׃    ס
24O	45	4		201130	כה ׀ תאמר אליו כה אמר יהוה הנה אשר־בניתי אני הרס ואת אשר־נטעתי אני נתש ואת־כל־הארץ היא׃
24O	45	5		201140	ואתה תבקש־לך גדלות אל־תבקש כי הנני מביא רעה על־כל־בשר נאם־יהוה ונתתי לך את־נפשך לשלל על כל־המקמות אשר תלך־שם׃    ס
24O	46	1		201150	אשר היה דבר־יהוה אל־ירמיהו הנביא על־הגוים׃
24O	46	2		201160	למצרים על־חיל פרעה נכו מלך מצרים אשר־היה על־נהר־פרת בכרכמש אשר הכה נבוכדראצר מלך בבל בשנת הרביעית ליהויקים בן־יאשיהו מלך יהודה׃
24O	46	3		201170	ערכו מגן וצנה וגשו למלחמה׃
24O	46	4		201180	אסרו הסוסים ועלו הפרשים והתיצבו בכובעים מרקו הרמחים לבשו הסרינת׃
24O	46	5		201190	מדוע ראיתי המה חתים נסגים אחור וגבוריהם יכתו ומנוס נסו ולא הפנו מגור מסביב נאם־יהוה׃
24O	46	6		201200	אל־ינוס הקל ואל־ימלט הגבור צפונה על־יד נהר־פרת כשלו ונפלו׃
24O	46	7		201210	מי־זה כיאר יעלה כנהרות יתגעשו מימיו׃
24O	46	8		201220	מצרים כיאר יעלה וכנהרות יתגעשו מים ויאמר אעלה אכסה־ארץ אבידה עיר וישבי בה׃
24O	46	9		201230	עלו הסוסים והתהללו הרכב ויצאו הגבורים כוש ופוט תפשי מגן ולודים תפשי דרכי קשת׃
24O	46	10		201240	והיום ההוא לאדני יהוה צבאות יום נקמה להנקם מצריו ואכלה חרב ושבעה ורותה מדמם כי זבח לאדני יהוה צבאות בארץ צפון אל־נהר־פרת׃
24O	46	11		201250	עלי גלעד וקחי צרי בתולת בת־מצרים לשוא [הרביתי כ] (הרבית ק) רפאות תעלה אין לך׃
24O	46	12		201260	שמעו גוים קלונך וצוחתך מלאה הארץ כי־גבור בגבור כשלו יחדיו נפלו שניהם׃  פ
24O	46	13		201270	הדבר אשר דבר יהוה אל־ירמיהו הנביא לבוא נבוכדראצר מלך בבל להכות את־ארץ מצרים׃
24O	46	14		201280	הגידו במצרים והשמיעו במגדול והשמיעו בנף ובתחפנחס אמרו התיצב והכן לך כי־אכלה חרב סביביך׃
24O	46	15		201290	מדוע נסחף אביריך לא עמד כי יהוה הדפו׃
24O	46	16		201300	הרבה כושל גם־נפל איש אל־רעהו ויאמרו קומה ׀ ונשבה אל־עמנו ואל־ארץ מולדתנו מפני חרב היונה׃
24O	46	17		201310	קראו שם פרעה מלך־מצרים שאון העביר המועד׃
24O	46	18		201320	חי־אני נאם־המלך יהוה צבאות שמו כי כתבור בהרים וככרמל בים יבוא׃
24O	46	19		201330	כלי גולה עשי לך יושבת בת־מצרים כי־נף לשמה תהיה ונצתה מאין יושב׃    ס
24O	46	20		201340	עגלה יפה־פיה מצרים קרץ מצפון בא בא׃
24O	46	21		201350	גם־שכריה בקרבה כעגלי מרבק כי־גם־המה הפנו נסו יחדיו לא עמדו כי יום אידם בא עליהם עת פקדתם׃
24O	46	22		201360	קולה כנחש ילך כי־בחיל ילכו ובקרדמות באו לה כחטבי עצים׃
24O	46	23		201370	כרתו יערה נאם־יהוה כי לא יחקר כי רבו מארבה ואין להם מספר׃
24O	46	24		201380	הבישה בת־מצרים נתנה ביד עם־צפון׃
24O	46	25		201390	אמר יהוה צבאות אלהי ישראל הנני פוקד אל־אמון מנא ועל־פרעה ועל־מצרים ועל־אלהיה ועל־מלכיה ועל־פרעה ועל הבטחים בו׃
24O	46	26		201400	ונתתים ביד מבקשי נפשם וביד נבוכדראצר מלך־בבל וביד־עבדיו ואחרי־כן תשכן כימי־קדם נאם־יהוה׃    ס
24O	46	27		201410	ואתה אל־תירא עבדי יעקב ואל־תחת ישראל כי הנני מושעך מרחוק ואת־זרעך מארץ שבים ושב יעקוב ושקט ושאנן ואין מחריד׃    ס
24O	46	28		201420	אתה אל־תירא עבדי יעקב נאם־יהוה כי אתך אני כי אעשה כלה בכל־הגוים ׀ אשר הדחתיך שמה ואתך לא־אעשה כלה ויסרתיך למשפט ונקה לא אנקך׃    ס
